invoiceID,orderHeaderID,invoice_date,due_date,total_amount
1970,9006,2023-12-08,2024-01-13,784.77
1971,16372,2023-11-21,2023-12-29,2901.25
1972,12317,2023-10-19,2023-11-23,4276.66
1973,29630,2022-12-10,2022-12-30,8579.27
1974,18417,2023-06-20,2023-07-05,5656.78
1975,29149,2022-12-21,2023-01-12,499.99
1976,28990,2024-07-16,2024-07-31,8028.57
1977,8437,2024-09-09,2024-10-09,592.49
1978,29420,2022-04-15,2022-05-02,9346.95
1979,12985,2024-08-19,2024-09-30,2156.59
1980,272,2023-06-11,2023-06-27,4904.87
1981,19896,2023-05-19,2023-06-08,769.2
1982,18156,2024-07-19,2024-08-10,5639.04
1983,25839,2023-12-10,2024-01-17,4997.43
1984,10617,2022-08-23,2022-09-13,4131.97
1985,4362,2024-10-26,2024-11-16,403.95
1986,7070,2023-05-09,2023-06-16,8795.42
1987,17305,2024-05-27,2024-07-01,8036.23
1988,24575,2024-08-24,2024-09-26,6348.65
1989,3431,2024-08-23,2024-09-24,5743.69
1990,20820,2024-08-21,2024-09-07,6964.72
1991,12677,2024-06-15,2024-07-10,1482.7
1992,10817,2022-08-05,2022-08-30,9329.81
1993,20145,2023-09-15,2023-10-02,2882.5
1994,2051,2022-12-19,2023-01-30,6582.08
1995,11693,2023-11-23,2023-12-30,6087.22
1996,1166,2023-11-06,2023-11-21,6384.31
1997,24952,2023-09-23,2023-11-07,8795.57
1998,2034,2022-11-21,2022-12-28,2994.32
1999,22852,2024-06-19,2024-07-25,7502.03
2000,146,2022-11-04,2022-12-15,6003.99
2001,14270,2023-10-16,2023-11-09,806.8
2002,20773,2022-10-12,2022-11-25,4170.84
2003,7833,2023-01-27,2023-02-12,8387.62
2004,25008,2022-12-26,2023-02-04,3187.71
2005,25281,2024-02-08,2024-03-10,4848.53
2006,24558,2024-03-07,2024-03-30,4911.95
2007,14287,2024-07-20,2024-08-21,6199.2
2008,2633,2022-06-14,2022-07-18,8845.98
2009,4495,2024-01-03,2024-01-26,1776.72
2010,15153,2023-08-04,2023-09-12,5070.94
2011,24441,2024-03-31,2024-05-12,4271.46
2012,23896,2022-05-04,2022-05-29,2994.4
2013,9156,2022-12-10,2023-01-10,9200.1
2014,10427,2023-06-08,2023-07-06,131.3
2015,10234,2024-12-11,2025-01-12,1264.94
2016,1829,2022-05-09,2022-06-10,7346.78
2017,26685,2023-10-19,2023-11-14,2671.24
2018,12261,2024-01-08,2024-02-09,7245.63
2019,9131,2024-07-27,2024-09-10,8330.92
2020,4806,2022-03-12,2022-04-03,2583.43
2021,807,2022-09-30,2022-11-12,1959.85
2022,26040,2024-10-23,2024-11-14,1495.74
2023,23871,2022-01-22,2022-03-03,2040.88
2024,29998,2022-06-15,2022-07-27,2708.49
2025,27992,2024-05-24,2024-06-15,8694.06
2026,8203,2023-05-13,2023-06-24,7711.54
2027,29758,2023-03-10,2023-04-13,68.35
2028,1869,2024-01-28,2024-02-26,8747.49
2029,14562,2022-08-22,2022-09-13,834.18
2030,15513,2024-04-16,2024-05-14,6569.89
2031,24263,2023-10-25,2023-11-21,1557.17
2032,14900,2023-12-26,2024-02-01,669.64
2033,29444,2023-01-11,2023-02-02,7609.72
2034,22075,2023-12-31,2024-01-31,4698.67
2035,24212,2022-10-30,2022-12-02,6010.67
2036,16221,2023-02-09,2023-03-21,4282.26
2037,15935,2023-12-09,2023-12-29,718.36
2038,5430,2024-07-05,2024-08-05,7409.2
2039,9077,2022-01-21,2022-02-08,8212.49
2040,3565,2022-09-14,2022-10-23,462.13
2041,1390,2023-02-03,2023-02-24,3788.39
2042,11594,2022-02-20,2022-03-23,5595.3
2043,7275,2023-03-23,2023-05-05,6071.58
2044,28898,2024-04-06,2024-05-18,5802.62
2045,17209,2023-08-18,2023-09-23,6944.76
2046,18650,2024-03-28,2024-05-03,9669.82
2047,17321,2023-09-28,2023-11-09,3936.34
2048,27377,2024-12-08,2025-01-09,5588.4
2049,10746,2024-02-14,2024-03-05,7005.83
2050,22787,2024-08-30,2024-10-13,5944.62
2051,14200,2023-02-01,2023-02-25,3898.17
2052,20230,2023-11-14,2023-12-16,6259.59
2053,15877,2024-11-16,2024-12-24,6518.61
2054,18181,2023-12-12,2024-01-02,5870.44
2055,8246,2023-06-13,2023-07-11,2090.85
2056,7215,2023-11-16,2023-12-22,5084.51
2057,727,2023-09-05,2023-10-03,8849.35
2058,19121,2022-07-05,2022-07-29,8692.59
2059,13833,2023-11-27,2024-01-02,7520.34
2060,11363,2022-08-03,2022-09-11,6987.1
2061,29716,2022-08-04,2022-08-27,1575.13
2062,18298,2022-01-29,2022-03-10,4621.67
2063,26173,2022-04-12,2022-05-06,1153.97
2064,10107,2022-05-03,2022-05-19,8181.98
2065,7658,2022-02-23,2022-03-12,2945.88
2066,18851,2023-09-08,2023-10-08,7680.32
2067,27314,2023-07-11,2023-08-04,8155.06
2068,25426,2022-04-24,2022-05-31,8930.34
2069,26686,2024-05-04,2024-05-29,7550.61
2070,23697,2023-11-07,2023-12-01,5669.05
2071,14552,2024-09-03,2024-09-29,6001.94
2072,24579,2023-12-02,2024-01-14,3239.79
2073,28832,2022-10-19,2022-11-16,1811.11
2074,7907,2022-09-18,2022-11-01,1349.83
2075,28646,2023-07-18,2023-08-10,1861.13
2076,21261,2022-02-18,2022-04-01,9342.82
2077,7288,2024-10-26,2024-11-22,1686.11
2078,893,2023-01-14,2023-02-27,7251.19
2079,10223,2022-08-12,2022-09-01,1887.05
2080,27737,2024-11-12,2024-12-07,9754.13
2081,26953,2024-10-04,2024-10-19,3697.52
2082,4676,2023-10-19,2023-11-29,4150.76
2083,1934,2022-04-20,2022-05-19,4074.89
2084,17765,2023-12-25,2024-01-15,8173.77
2085,11874,2023-07-07,2023-08-01,2221.99
2086,17675,2024-10-02,2024-11-02,8318.7
2087,18025,2023-11-29,2023-12-18,6587.74
2088,13240,2023-12-27,2024-01-19,2241.79
2089,23875,2022-11-02,2022-12-12,700.81
2090,10875,2024-08-16,2024-09-15,7761.18
2091,25564,2024-08-11,2024-09-05,2228.68
2092,17603,2023-09-13,2023-10-23,8896.21
2093,5017,2023-09-22,2023-10-31,1341.36
2094,23266,2024-05-26,2024-06-26,6182.83
2095,25932,2023-07-10,2023-07-30,6937.08
2096,28842,2022-03-08,2022-04-06,6594.14
2097,29193,2024-04-14,2024-05-27,3194.5
2098,13775,2022-07-25,2022-08-11,8761.46
2099,28712,2024-02-25,2024-04-10,7709.56
2100,9753,2022-06-04,2022-07-16,5126.55
2101,25995,2024-12-08,2024-12-31,6052.77
2102,17339,2024-02-22,2024-04-06,5685.39
2103,15586,2023-08-08,2023-09-03,9469.65
2104,25560,2023-12-09,2024-01-11,8969.31
2105,7292,2022-06-28,2022-07-30,2393.2
2106,975,2024-12-07,2025-01-06,2664.46
2107,4134,2024-12-31,2025-01-22,9815.31
2108,14664,2022-04-23,2022-05-26,2403.78
2109,21755,2024-01-27,2024-03-12,9537.12
2110,3973,2024-06-15,2024-07-04,6515.05
2111,5296,2024-03-31,2024-04-26,548.59
2112,13914,2022-06-08,2022-06-28,3390.49
2113,9106,2024-02-25,2024-04-10,4787.73
2114,29126,2024-11-19,2024-12-15,8339.27
2115,8229,2022-09-08,2022-10-18,3319.42
2116,27964,2022-04-23,2022-05-22,3140.25
2117,9904,2022-09-16,2022-10-30,9206.62
2118,3021,2022-04-17,2022-05-11,836.39
2119,8988,2023-07-29,2023-08-29,5537.64
2120,20421,2024-09-17,2024-10-08,5067.18
2121,21453,2023-03-03,2023-04-13,620.48
2122,12881,2024-05-08,2024-05-29,923.2
2123,5234,2024-07-06,2024-08-20,3850.58
2124,27688,2023-09-19,2023-10-24,1384.9
2125,9517,2023-04-20,2023-05-29,4806.82
2126,14560,2023-07-06,2023-07-31,6108.44
2127,16702,2022-12-10,2022-12-26,6929.4
2128,2397,2023-09-20,2023-10-25,5487.38
2129,18547,2022-05-16,2022-06-01,3827.62
2130,19130,2022-10-04,2022-11-01,1341.1
2131,1592,2022-01-31,2022-03-04,2512.48
2132,11304,2022-09-04,2022-10-04,4223.25
2133,6184,2023-02-15,2023-03-29,9244.94
2134,20315,2022-01-27,2022-02-21,2065.88
2135,26573,2022-03-14,2022-04-06,4162.78
2136,1313,2023-11-04,2023-11-25,7336.47
2137,25862,2023-04-21,2023-05-09,7066.77
2138,20696,2022-10-14,2022-11-13,9657.65
2139,7315,2022-07-31,2022-08-28,1949.47
2140,18768,2023-02-05,2023-03-02,214.37
2141,19624,2023-10-17,2023-11-30,3257.12
2142,2140,2024-11-23,2024-12-15,1539.44
2143,14689,2023-05-13,2023-06-07,5507.27
2144,18089,2024-04-27,2024-06-07,8992.85
2145,6925,2022-04-08,2022-05-21,6897.86
2146,363,2023-01-01,2023-02-04,1401.2
2147,18989,2023-04-08,2023-05-09,1205.1
2148,26293,2022-01-28,2022-03-11,9118.93
2149,13482,2023-12-14,2024-01-27,4901.72
2150,29028,2022-09-30,2022-11-09,9240.55
2151,20671,2024-04-05,2024-05-19,7375.37
2152,3739,2022-07-21,2022-08-23,9933.82
2153,2470,2023-03-26,2023-04-19,8718.72
2154,21180,2022-01-19,2022-02-14,4171.41
2155,22535,2022-11-07,2022-11-22,7594.37
2156,16107,2023-02-16,2023-03-04,4738.72
2157,16941,2024-01-12,2024-02-13,2369.07
2158,9018,2023-09-16,2023-10-07,2448.24
2159,2809,2024-01-02,2024-02-01,4003.36
2160,16371,2023-09-27,2023-10-24,1159.09
2161,21535,2023-05-13,2023-05-31,1818.77
2162,14871,2022-09-01,2022-09-25,5031.06
2163,12714,2023-11-21,2024-01-02,9541.53
2164,7562,2023-07-31,2023-08-23,5797.98
2165,2720,2023-05-30,2023-07-01,4114.54
2166,22891,2022-07-26,2022-08-18,2464.87
2167,11701,2024-08-05,2024-09-10,1999.22
2168,3742,2023-01-29,2023-02-22,6601.15
2169,9767,2024-11-10,2024-12-02,8490.84
2170,3999,2023-12-19,2024-01-25,4018.62
2171,26706,2022-07-21,2022-08-15,5529.06
2172,18788,2022-04-30,2022-05-27,7081.93
2173,27906,2023-01-24,2023-03-03,630.04
2174,16078,2022-08-22,2022-09-18,3541.43
2175,25165,2023-08-25,2023-09-24,7311.04
2176,26589,2023-12-13,2024-01-09,6861.96
2177,26124,2024-09-08,2024-10-17,580.81
2178,295,2024-05-06,2024-06-01,2416.29
2179,10178,2022-03-17,2022-04-15,6815.57
2180,21728,2023-10-11,2023-11-23,2750.59
2181,27694,2023-10-12,2023-11-11,8153.38
2182,9883,2023-05-11,2023-06-02,343.57
2183,1137,2024-04-09,2024-04-29,1943.95
2184,29929,2023-04-28,2023-06-05,2849.06
2185,2065,2024-12-19,2025-01-10,9256.63
2186,29032,2024-09-17,2024-10-03,7973.37
2187,7010,2023-09-11,2023-10-13,8847.24
2188,12988,2023-07-04,2023-07-29,4432.77
2189,4544,2023-10-08,2023-11-08,8234.49
2190,29347,2023-05-17,2023-06-10,8542.26
2191,1008,2024-04-25,2024-05-11,4029.57
2192,5446,2022-02-22,2022-03-31,9944.9
2193,10707,2023-03-26,2023-05-06,8519.82
2194,14750,2022-03-03,2022-04-05,9742.26
2195,11719,2024-11-12,2024-12-16,8671.65
2196,29258,2022-02-13,2022-03-19,7773.23
2197,21737,2024-03-30,2024-05-03,9441.25
2198,9440,2023-10-21,2023-11-06,4227.2
2199,13282,2023-12-29,2024-02-08,7844.17
2200,28479,2024-05-01,2024-05-21,2168.27
2201,1436,2022-02-16,2022-03-19,7341.3
2202,572,2024-03-30,2024-04-25,7864.27
2203,2383,2024-11-13,2024-12-27,7179.42
2204,25822,2022-03-30,2022-04-18,8505.64
2205,26661,2024-01-05,2024-01-21,4162.69
2206,5085,2022-06-27,2022-07-20,5470.44
2207,16662,2024-10-15,2024-10-31,156.14
2208,13508,2024-12-18,2025-01-23,1503.23
2209,7060,2024-06-19,2024-07-23,6459.73
2210,18272,2023-03-14,2023-04-11,5645.06
2211,12772,2023-03-02,2023-04-07,2013.46
2212,17650,2024-08-25,2024-09-23,2472.47
2213,7492,2023-05-01,2023-05-17,3473.62
2214,29403,2023-04-05,2023-05-17,7178.33
2215,14528,2024-07-09,2024-08-10,6116.68
2216,17425,2024-11-04,2024-11-30,742.23
2217,14860,2024-01-18,2024-02-08,7611.39
2218,25494,2022-02-20,2022-03-22,2663.46
2219,8074,2022-11-05,2022-12-08,6734.01
2220,9078,2024-11-23,2024-12-10,1277.46
2221,19137,2024-10-01,2024-10-30,9979.32
2222,24598,2023-09-27,2023-10-26,849.33
2223,20954,2022-07-24,2022-08-14,7430.25
2224,11384,2024-01-10,2024-02-01,5436.24
2225,16379,2024-12-29,2025-01-19,905.09
2226,22738,2023-06-17,2023-07-04,316.76
2227,2354,2022-04-18,2022-05-21,3658.52
2228,23822,2024-05-25,2024-07-01,8032.13
2229,4800,2022-09-08,2022-10-11,459.45
2230,17071,2022-05-15,2022-06-27,7058.77
2231,24861,2023-11-20,2023-12-22,6570.99
2232,21196,2023-02-11,2023-03-27,2692.1
2233,11940,2022-04-12,2022-05-03,821.05
2234,25339,2023-11-24,2023-12-27,9157.45
2235,21731,2023-02-08,2023-02-27,3038.48
2236,21428,2024-03-24,2024-04-30,1158.26
2237,2429,2024-10-22,2024-11-18,6831.09
2238,27084,2024-05-04,2024-05-20,2205.98
2239,21511,2024-10-23,2024-11-30,4782.53
2240,24605,2024-07-30,2024-08-31,551.54
2241,25483,2024-10-17,2024-11-04,9930.19
2242,11297,2022-06-26,2022-07-14,4503.83
2243,7814,2024-05-22,2024-06-13,9991.14
2244,14415,2023-04-22,2023-05-17,3887.47
2245,28576,2023-02-02,2023-02-17,3511.13
2246,27571,2022-08-08,2022-09-19,9149.99
2247,27083,2022-06-22,2022-07-15,3328.19
2248,29242,2024-01-06,2024-01-26,4348.46
2249,11802,2023-05-17,2023-06-04,827.2
2250,11746,2024-01-31,2024-02-20,9556.85
2251,26030,2022-05-11,2022-06-07,897.25
2252,13026,2024-03-08,2024-04-20,7723.29
2253,3357,2024-03-09,2024-04-14,5409.22
2254,25092,2024-07-18,2024-08-30,660.98
2255,14289,2023-12-24,2024-02-06,66.95
2256,23651,2024-11-09,2024-12-02,9358.76
2257,6541,2022-08-03,2022-09-13,7434.63
2258,16423,2023-05-03,2023-05-31,6880.04
2259,3343,2022-11-09,2022-12-05,4413.64
2260,9079,2022-03-20,2022-04-07,2424.21
2261,2845,2022-06-29,2022-07-21,6814.64
2262,10397,2024-09-30,2024-10-31,6102.6
2263,17483,2023-11-06,2023-12-12,7277.1
2264,23412,2022-01-14,2022-02-02,3689.64
2265,18208,2024-05-08,2024-05-25,9869.89
2266,27778,2022-09-03,2022-09-21,716.74
2267,13999,2024-11-03,2024-11-25,843.03
2268,13262,2022-04-09,2022-05-09,9172.91
2269,19540,2022-02-02,2022-02-27,6494.68
2270,3094,2022-09-14,2022-10-25,3297.02
2271,11723,2022-02-03,2022-03-15,7631.43
2272,22043,2022-01-19,2022-03-01,4555.1
2273,20163,2023-08-12,2023-09-25,260.16
2274,19281,2022-05-17,2022-07-01,6528.48
2275,11646,2022-12-25,2023-01-10,2468.96
2276,15084,2024-01-24,2024-02-15,1197.58
2277,28088,2023-02-08,2023-03-01,2291.47
2278,989,2022-09-07,2022-09-22,4787.77
2279,20501,2023-03-22,2023-05-04,546.07
2280,6447,2024-08-11,2024-08-27,8837.37
2281,16336,2022-10-05,2022-11-11,5621.18
2282,29541,2022-04-22,2022-06-02,2965.31
2283,28603,2024-01-16,2024-02-12,6885.7
2284,20564,2023-11-19,2023-12-14,8052.15
2285,16134,2023-01-27,2023-02-13,6158.55
2286,1683,2024-08-26,2024-09-11,2064.82
2287,5627,2022-05-23,2022-06-22,1147.37
2288,7425,2024-11-21,2024-12-06,8606.0
2289,12858,2022-06-30,2022-07-21,2385.14
2290,12156,2023-08-02,2023-08-19,249.82
2291,17318,2024-03-08,2024-04-13,6446.88
2292,19983,2022-09-26,2022-10-26,1571.21
2293,11426,2023-07-07,2023-08-16,9910.15
2294,1981,2023-09-25,2023-11-02,8703.82
2295,15523,2022-10-02,2022-10-22,6104.03
2296,26432,2024-01-13,2024-02-10,8346.96
2297,19441,2022-03-27,2022-05-03,4731.83
2298,8985,2024-12-22,2025-01-16,7895.44
2299,17176,2023-02-08,2023-03-25,6483.01
2300,15884,2022-07-11,2022-08-16,335.01
2301,26386,2024-11-20,2024-12-27,9490.14
2302,5391,2022-04-17,2022-05-22,8616.15
2303,23020,2023-09-14,2023-10-23,9536.4
2304,18640,2022-10-03,2022-11-05,7327.09
2305,19995,2023-10-13,2023-11-18,4150.01
2306,1608,2023-07-10,2023-08-18,2109.5
2307,21564,2024-12-23,2025-02-06,1840.96
2308,6574,2023-07-21,2023-08-05,1491.92
2309,17369,2023-08-09,2023-09-13,2245.07
2310,5777,2024-06-03,2024-06-30,5528.83
2311,3677,2022-05-09,2022-06-12,6853.26
2312,3381,2022-09-13,2022-10-06,3174.86
2313,8712,2024-07-22,2024-09-01,5510.03
2314,8783,2022-08-19,2022-10-01,3445.46
2315,17435,2024-05-12,2024-06-06,6980.27
2316,13998,2022-12-21,2023-01-05,9885.44
2317,20018,2022-05-26,2022-06-22,6905.72
2318,6343,2024-11-22,2024-12-26,637.35
2319,29021,2022-09-17,2022-10-02,4798.49
2320,17344,2022-03-28,2022-04-14,7715.36
2321,6060,2024-04-22,2024-05-26,5445.3
2322,8885,2022-09-22,2022-10-23,9513.08
2323,5656,2023-01-27,2023-02-15,594.98
2324,12092,2022-08-20,2022-09-09,2947.0
2325,20858,2024-06-19,2024-07-20,2246.15
2326,19331,2023-08-11,2023-09-04,7687.84
2327,15252,2023-03-23,2023-04-17,5261.74
2328,24110,2023-04-11,2023-05-08,1426.52
2329,527,2024-07-22,2024-09-03,2891.65
2330,3225,2022-05-08,2022-06-01,5250.46
2331,15070,2024-11-15,2024-12-13,9961.48
2332,26830,2023-07-27,2023-09-07,3674.71
2333,11537,2023-05-26,2023-06-22,1610.42
2334,28542,2023-05-03,2023-06-17,4995.81
2335,13548,2024-06-09,2024-07-21,3136.35
2336,18260,2023-08-02,2023-08-20,5681.37
2337,1764,2024-08-07,2024-09-10,4693.77
2338,8713,2023-02-10,2023-03-26,6910.42
2339,5798,2024-11-15,2024-12-16,9147.19
2340,9209,2022-12-30,2023-01-31,2045.12
2341,23484,2024-12-19,2025-01-13,8220.74
2342,5110,2023-07-05,2023-07-29,9495.19
2343,23029,2022-10-19,2022-11-23,3767.42
2344,16501,2024-02-28,2024-03-31,1180.94
2345,2434,2024-03-26,2024-04-28,8228.02
2346,21848,2022-07-10,2022-08-02,7025.9
2347,16968,2023-04-06,2023-04-25,2166.49
2348,24971,2023-10-26,2023-11-10,4479.97
2349,29760,2022-08-21,2022-09-09,5801.02
2350,20173,2023-04-19,2023-05-06,1740.05
2351,27345,2023-10-20,2023-11-04,7163.38
2352,4168,2022-09-28,2022-10-31,6914.33
2353,28437,2022-06-20,2022-07-31,8876.91
2354,24850,2022-01-28,2022-02-17,5694.37
2355,26590,2022-05-16,2022-06-09,5764.41
2356,29010,2024-07-13,2024-08-01,6212.9
2357,17774,2023-02-09,2023-03-07,2774.14
2358,28143,2024-09-03,2024-09-29,7598.13
2359,29279,2024-06-06,2024-07-07,6641.87
2360,8358,2024-05-05,2024-06-15,8399.5
2361,26144,2023-03-20,2023-04-05,7697.43
2362,6155,2023-03-10,2023-04-14,6403.79
2363,21805,2023-05-24,2023-07-02,1650.88
2364,8921,2022-02-03,2022-03-16,9195.52
2365,18428,2024-10-22,2024-11-19,3703.76
2366,20582,2022-12-28,2023-01-23,9644.77
2367,19881,2023-08-29,2023-10-10,4048.61
2368,17163,2023-12-17,2024-01-13,1502.09
2369,214,2022-09-07,2022-09-26,8854.16
2370,3763,2022-05-27,2022-06-15,7960.83
2371,13400,2022-12-14,2023-01-14,7873.65
2372,9769,2023-02-03,2023-02-22,939.64
2373,10641,2022-05-05,2022-06-12,8798.83
2374,6732,2024-02-02,2024-03-12,5984.19
2375,27513,2023-02-02,2023-03-14,4730.04
2376,19502,2022-05-11,2022-06-13,9136.06
2377,5792,2023-08-28,2023-09-15,6677.11
2378,15823,2024-06-10,2024-07-01,1373.66
2379,8784,2024-04-01,2024-05-08,5219.39
2380,13622,2024-06-20,2024-07-21,6384.34
2381,29782,2024-08-02,2024-08-27,8990.58
2382,16020,2024-01-02,2024-01-22,2834.95
2383,2721,2022-11-30,2022-12-27,7952.63
2384,8906,2024-11-09,2024-12-05,8008.14
2385,9128,2022-07-24,2022-09-06,1324.09
2386,22432,2024-08-13,2024-09-21,221.47
2387,28914,2022-12-21,2023-01-09,5835.03
2388,24417,2024-04-03,2024-05-11,7905.31
2389,16386,2024-10-22,2024-12-02,5566.59
2390,6369,2024-07-29,2024-08-22,8142.81
2391,27425,2022-06-17,2022-07-12,6241.92
2392,14057,2023-01-03,2023-01-26,6550.26
2393,12237,2023-06-20,2023-07-30,330.14
2394,18334,2024-08-20,2024-09-29,931.55
2395,23117,2023-08-03,2023-08-30,7264.04
2396,14452,2024-08-07,2024-08-24,7640.29
2397,24218,2022-07-26,2022-08-26,5444.67
2398,17302,2024-12-08,2025-01-21,5922.14
2399,19559,2023-06-28,2023-08-11,6162.94
2400,10434,2022-05-09,2022-06-10,1094.66
2401,15526,2023-09-06,2023-09-25,6695.69
2402,23399,2022-02-04,2022-03-06,4810.78
2403,90,2024-03-29,2024-05-12,6045.1
2404,18094,2022-07-18,2022-08-27,5653.26
2405,10362,2022-03-18,2022-04-24,7641.85
2406,16370,2023-01-04,2023-02-03,3219.75
2407,28815,2024-04-12,2024-05-07,3766.59
2408,3042,2023-06-10,2023-07-16,3946.48
2409,106,2022-12-15,2023-01-02,7636.44
2410,9079,2023-05-21,2023-07-05,4339.57
2411,25004,2023-10-05,2023-10-28,1811.89
2412,18280,2022-08-26,2022-09-24,9831.26
2413,6091,2022-05-18,2022-06-13,4959.15
2414,24893,2023-09-04,2023-10-15,1137.02
2415,6083,2023-11-11,2023-12-11,6719.24
2416,17019,2024-04-18,2024-05-06,7404.67
2417,1926,2024-07-26,2024-08-12,5027.22
2418,18441,2022-12-21,2023-01-31,6482.25
2419,6918,2023-08-01,2023-09-05,1768.11
2420,19529,2024-04-26,2024-06-10,3710.83
2421,26847,2023-07-13,2023-07-31,1660.19
2422,26016,2024-04-28,2024-05-14,3902.99
2423,553,2022-05-20,2022-06-22,5649.87
2424,25292,2023-10-25,2023-11-15,4453.27
2425,21768,2022-01-21,2022-03-04,5952.49
2426,3912,2022-03-05,2022-03-21,5042.5
2427,26290,2024-12-31,2025-01-15,3212.25
2428,3390,2024-09-16,2024-10-18,1476.99
2429,25684,2022-06-11,2022-07-23,2564.09
2430,13630,2022-05-10,2022-06-01,2047.1
2431,28783,2023-08-04,2023-08-26,7088.85
2432,24827,2022-08-13,2022-09-24,8208.67
2433,2431,2023-08-03,2023-08-27,7217.87
2434,26631,2024-09-09,2024-10-11,6455.15
2435,459,2024-10-01,2024-11-06,3113.12
2436,13396,2022-04-17,2022-05-28,7124.31
2437,208,2023-09-13,2023-10-25,6070.58
2438,900,2024-04-19,2024-05-14,516.59
2439,11654,2023-07-31,2023-09-10,9080.74
2440,27962,2022-07-18,2022-08-24,845.54
2441,16406,2023-05-25,2023-06-09,5051.94
2442,8602,2023-10-29,2023-11-19,5155.04
2443,895,2022-03-20,2022-05-01,8378.22
2444,515,2024-06-12,2024-07-23,9135.02
2445,23679,2023-05-27,2023-06-18,9399.77
2446,21289,2022-09-07,2022-10-16,5718.24
2447,24252,2024-06-07,2024-07-05,6806.47
2448,29546,2024-10-20,2024-11-27,930.77
2449,4110,2023-08-22,2023-09-24,4904.76
2450,13259,2024-01-23,2024-02-14,8983.67
2451,15314,2023-08-23,2023-09-25,4584.19
2452,15350,2024-09-01,2024-10-07,742.46
2453,7180,2023-04-28,2023-05-16,2046.38
2454,10327,2024-04-15,2024-05-22,4323.59
2455,11788,2022-06-21,2022-07-29,2413.41
2456,27533,2024-05-18,2024-06-11,3953.31
2457,1561,2022-01-17,2022-02-22,3362.97
2458,13613,2023-01-29,2023-02-22,3223.34
2459,17651,2022-08-22,2022-09-09,957.09
2460,26746,2022-09-05,2022-09-27,8833.01
2461,20023,2022-02-21,2022-03-14,6942.43
2462,25326,2022-01-15,2022-02-24,6252.65
2463,19812,2023-03-17,2023-04-15,6084.37
2464,4781,2023-11-27,2023-12-19,3995.2
2465,18312,2022-01-07,2022-02-19,8241.99
2466,28381,2024-04-05,2024-04-29,9303.9
2467,11895,2024-11-02,2024-11-23,105.89
2468,2357,2023-04-23,2023-06-06,838.02
2469,4791,2023-09-23,2023-10-26,6766.01
2470,26912,2023-12-16,2024-01-02,2398.86
2471,16691,2022-04-25,2022-05-18,9121.46
2472,24364,2023-05-24,2023-06-23,6690.76
2473,20050,2022-02-26,2022-03-26,3714.5
2474,10182,2023-01-17,2023-02-07,4182.06
2475,7058,2024-08-09,2024-09-04,6924.28
2476,16083,2022-10-02,2022-10-17,1452.59
2477,662,2022-02-13,2022-03-15,8839.95
2478,4645,2023-12-19,2024-01-05,97.48
2479,15712,2022-11-14,2022-12-25,9790.52
2480,24888,2023-06-18,2023-07-03,1718.07
2481,2921,2022-08-25,2022-09-14,7434.01
2482,25659,2024-06-11,2024-07-24,447.25
2483,16003,2023-06-01,2023-06-17,4342.72
2484,27548,2022-02-07,2022-02-28,6321.62
2485,14026,2023-10-16,2023-11-07,748.76
2486,8947,2024-01-17,2024-03-02,4460.77
2487,28707,2024-04-20,2024-05-17,3066.21
2488,12733,2023-03-24,2023-05-06,5007.52
2489,6237,2023-11-15,2023-12-15,5070.54
2490,16310,2022-05-05,2022-06-17,7863.05
2491,22463,2024-12-24,2025-02-07,1278.87
2492,13519,2024-03-03,2024-04-08,873.06
2493,353,2024-02-23,2024-03-29,4048.81
2494,25479,2022-08-14,2022-09-07,8880.82
2495,28465,2023-04-10,2023-04-28,8559.93
2496,7006,2023-10-05,2023-11-13,5621.93
2497,14037,2022-10-20,2022-11-27,8893.3
2498,16543,2023-12-22,2024-01-26,8063.17
2499,26554,2024-01-26,2024-02-22,2815.5
2500,957,2022-06-15,2022-07-16,1742.56
2501,2072,2024-02-08,2024-03-01,3046.51
2502,8596,2024-10-03,2024-10-25,2309.82
2503,15141,2024-05-20,2024-06-26,6246.05
2504,12804,2024-12-11,2025-01-01,5869.75
2505,27356,2023-07-21,2023-08-28,6004.45
2506,25964,2024-11-03,2024-11-18,1933.57
2507,3454,2023-08-25,2023-09-23,7929.03
2508,6676,2024-06-23,2024-07-22,4364.58
2509,956,2022-02-10,2022-03-24,4750.9
2510,6296,2024-10-26,2024-11-28,9969.77
2511,15922,2022-08-30,2022-09-17,2858.6
2512,18097,2022-06-11,2022-07-22,3971.67
2513,15283,2024-10-15,2024-11-04,6780.81
2514,4704,2023-11-23,2023-12-17,8810.11
2515,6564,2024-03-19,2024-05-03,1311.47
2516,25850,2024-09-05,2024-10-01,7363.71
2517,22016,2023-06-02,2023-07-12,9186.89
2518,12004,2024-06-16,2024-07-25,4258.1
2519,10818,2024-02-22,2024-03-11,2902.93
2520,26959,2024-02-23,2024-03-14,6793.48
2521,26018,2022-03-26,2022-05-04,2498.43
